id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type,additional_image_link,sale_price,item_group_id,color,size,material,gender,age_group,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
185ad6ab-11da-4cef-ad27-3765579735fd_en,Afternoon Blend - 1000g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636445/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_185ad6ab-11da-4cef-ad27-3765579735fd.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,1000g,Coffee,unisex,adult,en,Afternoon Blend,FILTER COFFEE,Medium Roast,whole beans
b0e4c62a-2318-404b-9e11-a7d790b649dc_en,Afternoon Blend - 250g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636615/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_b0e4c62a-2318-404b-9e11-a7d790b649dc.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,250g,Coffee,unisex,adult,en,Afternoon Blend,FILTER COFFEE,Medium Roast,whole beans
924e0d53-cbc3-4837-8b8a-879fae2040bf_en,Afternoon Blend - 250g Ground grains,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636663/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_924e0d53-cbc3-4837-8b8a-879fae2040bf.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,250g,Coffee,unisex,adult,en,Afternoon Blend,FILTER COFFEE,Medium Roast,Ground grains
56ad4524-523e-406d-af56-556123909a6c_ar,خلطـــة المســـاء - 1000g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636440/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_56ad4524-523e-406d-af56-556123909a6c.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,1000g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
d4ca0087-6b00-4817-919c-ebfe64af78e6_ar,خلطـــة المســـاء - 500g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636441/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_d4ca0087-6b00-4817-919c-ebfe64af78e6.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,500g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
27600c20-2176-4f9f-bfba-9694fa5ce5f8_ar,خلطـــة المســـاء - 500g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636443/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_27600c20-2176-4f9f-bfba-9694fa5ce5f8.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,500g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب كاملة
185ad6ab-11da-4cef-ad27-3765579735fd_ar,خلطـــة المســـاء - 1000g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636445/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_185ad6ab-11da-4cef-ad27-3765579735fd.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,1000g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب كاملة
b0e4c62a-2318-404b-9e11-a7d790b649dc_ar,خلطـــة المســـاء - 250g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636615/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_b0e4c62a-2318-404b-9e11-a7d790b649dc.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,250g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب كاملة
924e0d53-cbc3-4837-8b8a-879fae2040bf_ar,خلطـــة المســـاء - 250g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636663/greenroasteries/variations/variations/AFTRN-MED-ROAS_var_924e0d53-cbc3-4837-8b8a-879fae2040bf.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636780/greenroasteries/gallery/gallery/AFTRN-MED-ROAS_img_b47ab4a9-7383-4fa4-8359-c101fdeb4a65.webp,,f32a9098-08b7-4e94-a5d4-4d8e9c3a0973,Brown,250g,قهوة,unisex,adult,ar,Afternoon Blend,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
80004c67-bb34-43c5-a7f0-27ab6a5df1bc_en,Afternoon blend - 1000g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636549/greenroasteries/variations/variations/ESS-MOR-AN_var_80004c67-bb34-43c5-a7f0-27ab6a5df1bc.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,whole beans
d8eb8ac2-578b-4180-a554-c0c03ca9cb63_en,Afternoon blend - 500g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,115.00 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636561/greenroasteries/variations/variations/ESS-MOR-AN_var_d8eb8ac2-578b-4180-a554-c0c03ca9cb63.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,500g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,whole beans
cac6ba2b-0e71-4224-b454-653b6aab05ae_en,Afternoon blend - 500g Ground grains,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,115.00 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636576/greenroasteries/variations/variations/ESS-MOR-AN_var_cac6ba2b-0e71-4224-b454-653b6aab05ae.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,500g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,Ground grains
197d1b1f-3187-475a-b377-633c49bc47ac_en,Afternoon blend - 250g Ground grains,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636640/greenroasteries/variations/variations/ESS-MOR-AN_var_197d1b1f-3187-475a-b377-633c49bc47ac.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,250g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,Ground grains
d38b3e1a-c919-4bc3-9235-0c7983884727_en,Afternoon blend - 250g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636648/greenroasteries/variations/variations/ESS-MOR-AN_var_d38b3e1a-c919-4bc3-9235-0c7983884727.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,250g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,whole beans
b85d5c6b-f162-441d-bda9-b474d5f9339c_en,Afternoon blend - 1000g Ground grains,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636676/greenroasteries/variations/variations/ESS-MOR-AN_var_b85d5c6b-f162-441d-bda9-b474d5f9339c.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,Ground grains
80004c67-bb34-43c5-a7f0-27ab6a5df1bc_ar,خلطـــة المســـاء - 1000g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,215.00 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636549/greenroasteries/variations/variations/ESS-MOR-AN_var_80004c67-bb34-43c5-a7f0-27ab6a5df1bc.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب كاملة
d8eb8ac2-578b-4180-a554-c0c03ca9cb63_ar,خلطـــة المســـاء - 500g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,115.00 AED,https://thegreenroasteries.com/product/afternoon-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636561/greenroasteries/variations/variations/ESS-MOR-AN_var_d8eb8ac2-578b-4180-a554-c0c03ca9cb63.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636757/greenroasteries/gallery/gallery/ESS-MOR-AN_img_2aae2096-6308-4f0c-936c-74961666d42e.webp,,78fd0fd1-7122-41b5-982d-13a054a5901b,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب كاملة
