id,title,description,price,availability,condition,brand,product_type,google_product_category,image_link,link,gtin,mpn,age_group,gender,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
ec25bfa8-7c5a-4d38-8442-c636781203a6,"اثيوبيـــا حــرار - 250 g - حبوب كاملة","",52.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636589/greenroasteries/variations/variations/ETH-HAR-ESPRSS-ROAS_var_ec25bfa8-7c5a-4d38-8442-c636781203a6.webp,https://thegreenroasteries.com/product/ethiopia-harrar-1,ESS-250G-ETHH-T,ESS-250G-ETHH-T,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
063764d3-261e-4bd3-aa1c-2ae91f3e10b0,"اثيوبيـــا حــرار - 250 g - حبوب مطحونة","",52.95 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636593/greenroasteries/variations/variations/ETH-HAR-ESPRSS-ROAS_var_063764d3-261e-4bd3-aa1c-2ae91f3e10b0.webp,https://thegreenroasteries.com/product/ethiopia-harrar-1,ESS-250G-ETHH-G,ESS-250G-ETHH-G,adult,unisex,"250 g","Arabic Coffee","تحميص الإسبريسو","","حبوب مطحونة","UAE"
d930e0eb-fbaf-4d95-923a-0eeec4902443,"اثيوبيـــا حــرار - 1 kg - حبوب كاملة","",175.00 AED,in stock,new,"المحامص الخضراء","تحميص الإسبريسو",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636514/greenroasteries/variations/variations/ETH-HAR-ESPRSS-ROAS_var_d930e0eb-fbaf-4d95-923a-0eeec4902443.webp,https://thegreenroasteries.com/product/ethiopia-harrar-1,ESS-1KG-ETHH-T,ESS-1KG-ETHH-T,adult,unisex,"1 kg","Arabic Coffee","تحميص الإسبريسو","","حبوب كاملة","UAE"
bb121260-dc40-44c2-ab7d-f1ee46830beb,"نيكاراغـــوا - 500 g - زعفران - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",120.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636372/greenroasteries/variations/variations/bb121260-dc40-44c2-ab7d-f1ee46830beb_var_bb121260-dc40-44c2-ab7d-f1ee46830beb.webp,https://thegreenroasteries.com/product/nicaragua,NI -500G-T-B-SF,NI -500G-T-B-SF,adult,unisex,"500 g","Arabic Coffee","القهوة العربية","زعفران","حبوب كاملة","UAE"
474e3541-3d15-43d3-bb3a-e2b108f47f9d,"نيكاراغـــوا - 500 g - زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",120.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636269/greenroasteries/products/products/04c5bfd6-200d-4639-9581-ce565f29cbd5.webp,https://thegreenroasteries.com/product/nicaragua,NI -500G-G-B-SF,NI -500G-G-B-SF,adult,unisex,"500 g","Arabic Coffee","القهوة العربية","زعفران","حبوب مطحونة","UAE"
4f12bcef-878c-4365-a487-e95475bf2a9c,"نيكاراغـــوا - 500 g - هيل - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",111.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636392/greenroasteries/variations/variations/4f12bcef-878c-4365-a487-e95475bf2a9c_var_4f12bcef-878c-4365-a487-e95475bf2a9c.webp,https://thegreenroasteries.com/product/nicaragua,NI -500G-G-B,NI -500G-G-B,adult,unisex,"500 g","Arabic Coffee","القهوة العربية","هيل","حبوب مطحونة","UAE"
d4711bab-594b-48db-9eb8-5d96439a734e,"نيكاراغـــوا - 250 g - هيل - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",62.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636393/greenroasteries/variations/variations/d4711bab-594b-48db-9eb8-5d96439a734e_var_d4711bab-594b-48db-9eb8-5d96439a734e.webp,https://thegreenroasteries.com/product/nicaragua,NI -250G-T-B,NI -250G-T-B,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","هيل","حبوب كاملة","UAE"
14c62b7f-f2c9-494c-8a34-00a2e2165616,"نيكاراغـــوا - 250 g - زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",69.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636460/greenroasteries/variations/variations/14c62b7f-f2c9-494c-8a34-00a2e2165616_var_14c62b7f-f2c9-494c-8a34-00a2e2165616.webp,https://thegreenroasteries.com/product/nicaragua,NI -250G-G-B-SF,NI -250G-G-B-SF,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","زعفران","حبوب مطحونة","UAE"
a3f019df-9ead-4df5-9292-770bd8560ff9,"نيكاراغـــوا - 250 g - زعفران - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",69.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636463/greenroasteries/variations/variations/a3f019df-9ead-4df5-9292-770bd8560ff9_var_a3f019df-9ead-4df5-9292-770bd8560ff9.webp,https://thegreenroasteries.com/product/nicaragua,NI -250G-T-B-SF,NI -250G-T-B-SF,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","زعفران","حبوب كاملة","UAE"
6a24e47d-e373-4c8a-bcaf-3bfca7f108af,"نيكاراغـــوا - 1 kg - هيل و زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",225.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636468/greenroasteries/variations/variations/6a24e47d-e373-4c8a-bcaf-3bfca7f108af_var_6a24e47d-e373-4c8a-bcaf-3bfca7f108af.webp,https://thegreenroasteries.com/product/nicaragua,NI -1KG-G-B-SF-CR,NI -1KG-G-B-SF-CR,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب مطحونة","UAE"
dd3bfdbd-53ed-4603-a261-1b3fcda583d5,"نيكاراغـــوا - 250 g - هيل و زعفران - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",72.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636473/greenroasteries/variations/variations/dd3bfdbd-53ed-4603-a261-1b3fcda583d5_var_dd3bfdbd-53ed-4603-a261-1b3fcda583d5.webp,https://thegreenroasteries.com/product/nicaragua,NI -250G-T-B-SF-CR,NI -250G-T-B-SF-CR,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب كاملة","UAE"
a4f0acc3-e6ea-486a-8c5b-9bdef9193d02,"نيكاراغـــوا - 1 kg - زعفران - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",216.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636474/greenroasteries/variations/variations/a4f0acc3-e6ea-486a-8c5b-9bdef9193d02_var_a4f0acc3-e6ea-486a-8c5b-9bdef9193d02.webp,https://thegreenroasteries.com/product/nicaragua,NI -1KG-G-B-SF,NI -1KG-G-B-SF,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","زعفران","حبوب كاملة","UAE"
2eb0e193-7640-4b06-b90e-5961bb609183,"نيكاراغـــوا - 500 g - هيل و زعفران - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",126.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636502/greenroasteries/variations/variations/2eb0e193-7640-4b06-b90e-5961bb609183_var_2eb0e193-7640-4b06-b90e-5961bb609183.webp,https://thegreenroasteries.com/product/nicaragua,NI -500G-T-B-SF-CR,NI -500G-T-B-SF-CR,adult,unisex,"500 g","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب كاملة","UAE"
278e84c6-9908-404e-90f4-31d5141305c4,"نيكاراغـــوا - 250 g - هيل و زعفران - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",72.95 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636673/greenroasteries/variations/variations/278e84c6-9908-404e-90f4-31d5141305c4_var_278e84c6-9908-404e-90f4-31d5141305c4.webp,https://thegreenroasteries.com/product/nicaragua,NI -250G-G-B-SF-CR,NI -250G-G-B-SF-CR,adult,unisex,"250 g","Arabic Coffee","القهوة العربية","هيل و زعفران","حبوب مطحونة","UAE"
327b2d87-e6a7-4059-a1a5-6f7750ebd7ec,"نيكاراغـــوا - 1 kg - هيل - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",204.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636384/greenroasteries/variations/variations/327b2d87-e6a7-4059-a1a5-6f7750ebd7ec_var_327b2d87-e6a7-4059-a1a5-6f7750ebd7ec.webp,https://thegreenroasteries.com/product/nicaragua,NI -1KG-T-B,NI -1KG-T-B,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","هيل","حبوب كاملة","UAE"
bbabc006-38cc-4d19-9084-7f9b4bd157eb,"نيكاراغـــوا - 500 g - هيل - حبوب كاملة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",111.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636390/greenroasteries/variations/variations/bbabc006-38cc-4d19-9084-7f9b4bd157eb_var_bbabc006-38cc-4d19-9084-7f9b4bd157eb.webp,https://thegreenroasteries.com/product/nicaragua,NI -500G-T-B,NI -500G-T-B,adult,unisex,"500 g","Arabic Coffee","القهوة العربية","هيل","حبوب كاملة","UAE"
77a0eeb2-4d57-4403-a63a-a30435f73a2f,"نيكاراغـــوا - 1 kg - هيل - حبوب مطحونة","نفخر بنكهة القهوة العربية اإلماراتية المحضرة حسب أصولها،
بدءا من انتقاء حبوب البن الخضراء وتحميصها بكل حب حتى ً
إضافة الهيل والزعفران، استمتع بتجربة فريدة للتعرف على تقاليدنا وثقافتنا.",204.00 AED,in stock,new,"المحامص الخضراء","القهوة العربية",Food, Beverages & Tobacco > Beverages > Coffee,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636394/greenroasteries/variations/variations/77a0eeb2-4d57-4403-a63a-a30435f73a2f_var_77a0eeb2-4d57-4403-a63a-a30435f73a2f.webp,https://thegreenroasteries.com/product/nicaragua,NI -1KG-G-B,NI -1KG-G-B,adult,unisex,"1 kg","Arabic Coffee","القهوة العربية","هيل","حبوب مطحونة","UAE"
